custom_site_id,lon,lat,value
66jcfyxc,-70.53243,-33.40648,0.13391101360321045
66jcgneb,-70.52706,-33.40654,0.14872398972511292
66jcgnx8,-70.52168,-33.40661,0.13279202580451965
66jcgq7x,-70.5163,-33.40668,0.15851551294326788
66jcgqrx,-70.51093,-33.40674,0.165635496377945
66jcgw7r,-70.50555,-33.40681,0.16128051280975342
66jcgwrq,-70.50018,-33.40687,0.04330199956893921
66jcgy7q,-70.4948,-33.40694,0.07165348529815668
66jcgyrn,-70.48943,-33.407,0.08595553040504456
66jd12qt,-70.95154,-33.39608,-0.3719766363501549
66jd186t,-70.94617,-33.39617,-0.38772905245423317
66jd18qk,-70.9408,-33.39625,-0.3888376466929913
66jd1b6k,-70.93542,-33.39634,-0.4048729874193669
66jd1bq7,-70.93005,-33.39642,-0.3825700543820858
66jd4065,-70.92467,-33.3965,-0.388131346553564
66jd40q4,-70.9193,-33.39659,-0.3916487917304039
66jd4264,-70.91393,-33.39667,-0.3734467923641205
66jd42mc,-70.90855,-33.39675,-0.38182660937309265
66jd483c,-70.90318,-33.39684,-0.3840067982673645
66jd48mb,-70.89781,-33.39692,-0.369278185069561
66jd4b38,-70.89243,-33.397,-0.3732437491416931
66jd4bjx,-70.88706,-33.39708,-0.3733526654541493
66jd501x,-70.88169,-33.39716,-0.380081944167614
66jd50jq,-70.87631,-33.39724,-0.2909804955124855
66jd521q,-70.87094,-33.39733,-0.27880898863077175
66jd52jm,-70.86556,-33.39741,-0.29166699945926666
66jd581j,-70.86019,-33.39749,-0.2899089902639389
66jd58jj,-70.85482,-33.39757,-0.2933525145053863
66jd5b1h,-70.84944,-33.39765,-0.31909549981355667
66jd5bhu,-70.84407,-33.39773,-0.33683852851390844
66jdh00g,-70.8387,-33.39781,-0.35376550257205963
66jdh0hg,-70.83332,-33.39789,-0.3324884846806526
66jdh20d,-70.82795,-33.39797,-0.3238534927368164
66jdh2hd,-70.82257,-33.39805,-0.3284794986248017
66jdh803,-70.8172,-33.39812,-0.3261929824948311
66jdh8h3,-70.81183,-33.3982,-0.32503401488065725
66jdhb02,-70.80645,-33.39828,-0.3128689751029015
66jdhbh0,-70.80108,-33.39836,-0.30550000071525585
66j9vpbp,-70.7957,-33.39844,-0.24897149205207822
66j9vpup,-70.79033,-33.39852,-0.24178949743509293
66j9vpzz,-70.78496,-33.39859,-0.2556155025959015
66j9vrgy,-70.77958,-33.39867,-0.2528240010142327
66j9vrzy,-70.77421,-33.39875,-0.24975150078535088
66j9vxgt,-70.76883,-33.39882,-0.23953349888324738
66j9vxzt,-70.76346,-33.3989,-0.2445119917392731
66j9vzgs,-70.75808,-33.39898,-0.23346348106861123
66j9vzzk,-70.75271,-33.39905,-0.2168279811739921
66j9ypg7,-70.74734,-33.39913,-0.21378850936889643
66j9ypz7,-70.74196,-33.3992,-0.2263085097074508
66j9yrg5,-70.73659,-33.39928,-0.2256119996309281
66j9yrz4,-70.73121,-33.39935,-0.27745747566223145
66j9yxg4,-70.72584,-33.39943,-0.22701850533485407
66j9yxyc,-70.72046,-33.3995,-0.2246919870376587
66j9yzfc,-70.71509,-33.39958,-0.21563449501991272
66j9yzyb,-70.70972,-33.39965,-0.1925254911184311
66j9zpf8,-70.70434,-33.39973,-0.2042655050754547
66j9zpy8,-70.69897,-33.3998,-0.20059649646282202
66j9zrdr,-70.69359,-33.39987,-0.17531700432300562
66j9zrwr,-70.68822,-33.39995,-0.1467870175838471
66j9zxdq,-70.68284,-33.40002,-0.16226251423358917
66j9zxwn,-70.67747,-33.40009,-0.16754749417304998
66j9zzdj,-70.6721,-33.40016,-0.14870099723339086
66j9zzwj,-70.66672,-33.40024,-0.14073498547077173
66jcbp9v,-70.66135,-33.40031,-0.140857994556427
66jcbptu,-70.65597,-33.40038,-0.11673499643802637
66jcbr9u,-70.6506,-33.40045,-0.2008579820394516
66jcbrte,-70.64522,-33.40052,-0.20357450842857366
66jcbx9e,-70.63985,-33.4006,-0.1780525147914887
66jcbxtd,-70.63447,-33.40067,-0.1818455010652542
66jcbz96,-70.6291,-33.40074,-0.10053497552871704
66jcbzt6,-70.62372,-33.40081,-0.0706305056810379
66jccp93,-70.61835,-33.40088,-0.194645494222641
66jccpt1,-70.61297,-33.40095,-0.1765539944171905
66jccr90,-70.6076,-33.40102,-0.18068799376487732
66jccrt0,-70.60222,-33.40109,-0.08742253482341772
66jccx8b,-70.59685,-33.40116,-0.07125946879386907
66jccxkz,-70.59148,-33.40123,-0.03861749172210699
66jccz2z,-70.5861,-33.40129,-0.030879497528076172
66jcczkw,-70.58073,-33.40136,-0.03234602510929108
66jcfp2w,-70.57535,-33.40143,-0.018879979848861694
66jcfpkw,-70.56998,-33.4015,-0.012660026550292969
66jcfr2m,-70.5646,-33.40157,0.024042993783950806
66jcfrkm,-70.55923,-33.40164,0.03274998068809509
66jcfx2k,-70.55385,-33.4017,0.05577951669692993
66jcfxkh,-70.54848,-33.40177,0.0611099898815155
66jcfz2h,-70.5431,-33.40184,0.06886449456214905
66jcfz7g,-70.53773,-33.4019,0.14731398224830627
66jcfzrg,-70.53235,-33.40197,0.1575664877891541
66jcgp7g,-70.52698,-33.40204,0.14234599471092224
66jcgprd,-70.5216,-33.4021,0.15682151913642883
66jcgr7d,-70.51623,-33.40217,0.15289252996444702
66jcgrr9,-70.51085,-33.40223,0.16343900561332708
66jcgx73,-70.50548,-33.4023,0.15322098135948187
66jcgxr3,-70.5001,-33.40236,0.052013993263244684
